Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-rtb5,branch-r1zd,branch-m8ae,branch-yceh,checkpoint-fbue,checkpoint-7icl,checkpoint-7zea,checkpoint-yqmp,checkpoint-tf61,checkpoint-7zgv,checkpoint-ko3x,checkpoint-toq5,branch-3g7m,checkpoint-j7nf,checkpoint-ga9e,branch-l9tl,checkpoint-5iff,branch-req5,checkpoint-7gp2,counterbalance-xq3l,counterbalance-nimi,counterbalance-x3xi,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: Display,Spreadsheet: Audio,Spreadsheet: Variety,Manipulation: Spreadsheet,Store: Progress
17,1720171480664,05/07/2024 09:24:40,1720178680664,2,05/07/2024 13:24:40,86579,59,task-8u1p,,38766242,280794906765317,11375928,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x899,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_5,,Origin_authenticity_F,Origin_authenticity_F,1,Instructions3,Screen 1,d2amsh,1,continue,,2508.199999999997,2500,2508.199999999997,2508.199999999997,2500,2508.199999999997,1,2508.199999999997,0,0,,Click To Continue,Continue Button,2,object-1272,,Instructions3,,,,47
18,1720171480665,05/07/2024 09:24:40,1720178680665,2,05/07/2024 13:24:40,86579,59,task-8u1p,,38766242,280794906765317,11375928,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x899,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_5,,Origin_authenticity_F,Origin_authenticity_F,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,
1,1720171410895,05/07/2024 09:23:30,1720178610895,2,05/07/2024 13:23:30,86579,59,task-8u1p,,38766254,280794912846034,11375910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x900,1600x739,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_8,,Origin_authenticity_F,Origin_authenticity_F,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,
2,1720171439984,05/07/2024 09:23:59,1720178639984,2,05/07/2024 13:23:59,86579,59,task-8u1p,,38766254,280794912846034,11375910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x900,1600x739,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_8,,Origin_authenticity_F,Origin_authenticity_F,1,Political level,Screen 1,ptfor7,1,continue,,29100,29094.4,29100,29100,29094.4,29100,1,29100,0,0,,Click To Continue,Continue Button,1,object-19,,Political level,,,,43
3,1720171439989,05/07/2024 09:23:59,1720178639989,2,05/07/2024 13:23:59,86579,59,task-8u1p,,38766254,280794912846034,11375910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x900,1600x739,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_8,,Origin_authenticity_F,Origin_authenticity_F,1,Political level,Screen 1,ptfor7,1,response,national (z.B. im Bundestag),27729.6,29094.4,29106.200000047684,27729.6,29094.4,29106.200000047684,1,27729.6,1376.6000000476852,0,,Dropdown,Dropdown,6,object-18,,Political level,,,,43
4,1720171448535,05/07/2024 09:24:08,1720178648535,2,05/07/2024 13:24:08,86579,59,task-8u1p,,38766254,280794912846034,11375910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x900,1600x739,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_8,,Origin_authenticity_F,Origin_authenticity_F,1,Origin & authenticity,Screen 1,r5fdzm,1,info,audio started,8555.399999999994,8538.699999999997,8555.399999999994,8555.399999999994,8538.699999999997,8555.399999999994,1,8555.399999999994,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,RAMA19_non-st_A5.mp3,non-st,,43
5,1720171459726,05/07/2024 09:24:19,1720178659726,2,05/07/2024 13:24:19,86579,59,task-8u1p,,38766254,280794912846034,11375910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x900,1600x739,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_8,,Origin_authenticity_F,Origin_authenticity_F,1,Origin & authenticity,Screen 1,r5fdzm,1,info,audio finished,19748.6,19740.199999999997,19748.6,19748.6,19740.199999999997,19748.6,1,19748.6,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,RAMA19_non-st_A5.mp3,non-st,,43
6,1720171470455,05/07/2024 09:24:30,1720178670455,2,05/07/2024 13:24:30,86579,59,task-8u1p,,38766254,280794912846034,11375910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x900,1600x739,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_8,,Origin_authenticity_F,Origin_authenticity_F,1,Origin & authenticity,Screen 1,r5fdzm,1,continue,,30477.899999952315,30475.799999999996,30477.899999952315,30477.899999952315,30475.799999999996,30477.899999952315,1,30477.899999952315,0,0,,Click To Continue,Continue Button,2,object-1317,,Origin & authenticity,RAMA19_non-st_A5.mp3,non-st,,43
7,1720171470463,05/07/2024 09:24:30,1720178670463,2,05/07/2024 13:24:30,86579,59,task-8u1p,,38766254,280794912846034,11375910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x900,1600x739,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_8,,Origin_authenticity_F,Origin_authenticity_F,1,Origin & authenticity,Screen 1,r5fdzm,1,response,6,17193.799999999996,30475.799999999996,30482.800000047682,17193.799999999996,30475.799999999996,30482.800000047682,1,17193.799999999996,13289.000000047687,0,ResponseProgress,Rating Scale,Rating Scale,5,object-4,,Origin & authenticity,RAMA19_non-st_A5.mp3,non-st,,44
8,1720171470464,05/07/2024 09:24:30,1720178670464,2,05/07/2024 13:24:30,86579,59,task-8u1p,,38766254,280794912846034,11375910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x900,1600x739,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_8,,Origin_authenticity_F,Origin_authenticity_F,1,Origin & authenticity,Screen 1,r5fdzm,1,response,Ich weiß es nicht,28811.5,30475.799999999996,30486.6,28811.5,30475.799999999996,30486.6,1,28811.5,1675.0999999999985,0,,Dropdown,Dropdown,7,object-6,,Origin & authenticity,RAMA19_non-st_A5.mp3,non-st,,44
9,1720171473271,05/07/2024 09:24:33,1720178673271,2,05/07/2024 13:24:33,86579,59,task-8u1p,,38766254,280794912846034,11375910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x900,1600x739,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_8,,Origin_authenticity_F,Origin_authenticity_F,2,Origin & authenticity,Screen 1,r5fdzm,1,info,audio started,2818.300000000003,2812.9000000000087,2818.300000000003,2818.300000000003,2812.9000000000087,2818.300000000003,1,2818.300000000003,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,RAMA19_st_A6.mp3,st,,44
10,1720171488629,05/07/2024 09:24:48,1720178688629,2,05/07/2024 13:24:48,86579,59,task-8u1p,,38766254,280794912846034,11375910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x900,1600x739,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_8,,Origin_authenticity_F,Origin_authenticity_F,2,Origin & authenticity,Screen 1,r5fdzm,1,info,audio finished,18176,18159.300000000003,18176,18176,18159.300000000003,18176,1,18176,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,RAMA19_st_A6.mp3,st,,44
11,1720171500474,05/07/2024 09:25:00,1720178700474,2,05/07/2024 13:25:00,86579,59,task-8u1p,,38766254,280794912846034,11375910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x900,1600x739,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_8,,Origin_authenticity_F,Origin_authenticity_F,2,Origin & authenticity,Screen 1,r5fdzm,1,info,audio started,30020.800000000003,30009.90000000001,30020.800000000003,30020.800000000003,30009.90000000001,30020.800000000003,1,30020.800000000003,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,RAMA19_st_A6.mp3,st,,44
12,1720171509376,05/07/2024 09:25:09,1720178709376,2,05/07/2024 13:25:09,86579,59,task-8u1p,,38766254,280794912846034,11375910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x900,1600x739,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_8,,Origin_authenticity_F,Origin_authenticity_F,2,Origin & authenticity,Screen 1,r5fdzm,1,continue,,38922.8,38914.40000000001,38922.8,38922.8,38914.40000000001,38922.8,1,38922.8,0,0,,Click To Continue,Continue Button,2,object-1317,,Origin & authenticity,RAMA19_st_A6.mp3,st,,44
13,1720171509377,05/07/2024 09:25:09,1720178709377,2,05/07/2024 13:25:09,86579,59,task-8u1p,,38766254,280794912846034,11375910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x900,1600x739,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_8,,Origin_authenticity_F,Origin_authenticity_F,2,Origin & authenticity,Screen 1,r5fdzm,1,response,1,12033.699999999997,38914.40000000001,38924.09999995232,12033.699999999997,38914.40000000001,38924.09999995232,1,12033.699999999997,26890.399999952322,0,ResponseProgress,Rating Scale,Rating Scale,5,object-4,,Origin & authenticity,RAMA19_st_A6.mp3,st,,45
14,1720171509378,05/07/2024 09:25:09,1720178709378,2,05/07/2024 13:25:09,86579,59,task-8u1p,,38766254,280794912846034,11375910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x900,1600x739,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_8,,Origin_authenticity_F,Origin_authenticity_F,2,Origin & authenticity,Screen 1,r5fdzm,1,response,Alemannisch,27130.300000000003,38914.40000000001,38925.09999995232,27130.300000000003,38914.40000000001,38925.09999995232,1,27130.300000000003,11794.799999952316,0,,Dropdown,Dropdown,7,object-6,,Origin & authenticity,RAMA19_st_A6.mp3,st,,45
15,1720171521480,05/07/2024 09:25:21,1720178721480,2,05/07/2024 13:25:21,86579,59,task-8u1p,,38766254,280794912846034,11375910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x900,1600x739,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_8,,Origin_authenticity_F,Origin_authenticity_F,1,Paradigm check,Screen 1,1mw97n,1,response,continue,12111.69999995231,12100.399999999994,12111.69999995231,12111.69999995231,12100.399999999994,12111.69999995231,1,12111.69999995231,0,0,ResponseProgress,Click Response,Continue,5,object-1178,,Paradigm check,,,,46
16,1720171521485,05/07/2024 09:25:21,1720178721485,2,05/07/2024 13:25:21,86579,59,task-8u1p,,38766254,280794912846034,11375910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x900,1600x739,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_8,,Origin_authenticity_F,Origin_authenticity_F,1,Paradigm check,Screen 1,1mw97n,1,response,,12117.099999999991,12100.399999999994,12117.099999999991,12117.099999999991,12100.399999999994,12117.099999999991,1,12117.099999999991,0,0,,Text Entry,Text Entry,3,object-1145,,Paradigm check,,,,46
17,1720171521486,05/07/2024 09:25:21,1720178721486,2,05/07/2024 13:25:21,86579,59,task-8u1p,,38766254,280794912846034,11375910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x900,1600x739,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_8,,Origin_authenticity_F,Origin_authenticity_F,1,Paradigm check,Screen 1,1mw97n,1,response,nein,9753.699999999997,12100.399999999994,12117.099999999991,9753.699999999997,12100.399999999994,12117.099999999991,1,9753.699999999997,2363.399999999994,0,,Text Entry,Text Entry,4,object-1146,,Paradigm check,,,,46
18,1720171527743,05/07/2024 09:25:27,1720178727743,2,05/07/2024 13:25:27,86579,59,task-8u1p,,38766254,280794912846034,11375910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x900,1600x739,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_8,,Origin_authenticity_F,Origin_authenticity_F,1,Instructions3,Screen 1,d2amsh,1,continue,,6258.199999999997,6241.699999999997,6258.199999999997,6258.199999999997,6241.699999999997,6258.199999999997,1,6258.199999999997,0,0,,Click To Continue,Continue Button,2,object-1272,,Instructions3,,,,47
19,1720171527752,05/07/2024 09:25:27,1720178727752,2,05/07/2024 13:25:27,86579,59,task-8u1p,,38766254,280794912846034,11375910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x900,1600x739,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_8,,Origin_authenticity_F,Origin_authenticity_F,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,
1,1720171708303,05/07/2024 09:28:28,1720178908303,2,05/07/2024 13:28:28,86579,59,task-8u1p,,38766358,280794906241041,11375923,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1600x900,1600x719,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_3,,Origin_authenticity_F,Origin_authenticity_F,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,
2,1720171726953,05/07/2024 09:28:46,1720178926953,2,05/07/2024 13:28:46,86579,59,task-8u1p,,38766358,280794906241041,11375923,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1600x900,1600x719,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_3,,Origin_authenticity_F,Origin_authenticity_F,1,Political level,Screen 1,ptfor7,1,continue,,18660.78,18645.059999999998,18660.78,18660.78,18645.059999999998,18660.78,1,18660.78,0,0,,Click To Continue,Continue Button,1,object-19,,Political level,,,,43
3,1720171726958,05/07/2024 09:28:46,1720178926958,2,05/07/2024 13:28:46,86579,59,task-8u1p,,38766358,280794906241041,11375923,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1600x900,1600x719,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_3,,Origin_authenticity_F,Origin_authenticity_F,1,Political level,Screen 1,ptfor7,1,response,regional (z.B. in einem Landtag),16947.039999999997,18645.059999999998,18661.699999999997,16947.039999999997,18645.059999999998,18661.699999999997,1,16947.039999999997,1714.6599999999999,0,,Dropdown,Dropdown,6,object-18,,Political level,,,,43
4,1720171747945,05/07/2024 09:29:07,1720178947945,2,05/07/2024 13:29:07,86579,59,task-8u1p,,38766358,280794906241041,11375923,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1600x900,1600x719,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_3,,Origin_authenticity_F,Origin_authenticity_F,1,Origin & authenticity,Screen 1,r5fdzm,1,continue,,21006.72,20992.36,21006.72,21006.72,20992.36,21006.72,1,21006.72,0,0,,Click To Continue,Continue Button,2,object-1317,,Origin & authenticity,VLDE11_non-st_A2.mp3,non-st,,43
5,1720171747949,05/07/2024 09:29:07,1720178947949,2,05/07/2024 13:29:07,86579,59,task-8u1p,,38766358,280794906241041,11375923,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1600x900,1600x719,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_3,,Origin_authenticity_F,Origin_authenticity_F,1,Origin & authenticity,Screen 1,r5fdzm,1,response,7,6192.84,20992.36,21008.72,6192.84,20992.36,21008.72,1,6192.84,14815.880000000001,0,ResponseProgress,Rating Scale,Rating Scale,5,object-4,,Origin & authenticity,VLDE11_non-st_A2.mp3,non-st,,44
6,1720171747951,05/07/2024 09:29:07,1720178947951,2,05/07/2024 13:29:07,86579,59,task-8u1p,,38766358,280794906241041,11375923,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1600x900,1600x719,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_3,,Origin_authenticity_F,Origin_authenticity_F,1,Origin & authenticity,Screen 1,r5fdzm,1,response,Schwäbisch,18162.300000000003,20992.36,21009,18162.300000000003,20992.36,21009,1,18162.300000000003,2846.699999999997,0,,Dropdown,Dropdown,7,object-6,,Origin & authenticity,VLDE11_non-st_A2.mp3,non-st,,44
7,1720171784728,05/07/2024 09:29:44,1720178984728,2,05/07/2024 13:29:44,86579,59,task-8u1p,,38766358,280794906241041,11375923,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1600x900,1600x719,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_3,,Origin_authenticity_F,Origin_authenticity_F,2,Origin & authenticity,Screen 1,r5fdzm,1,continue,,36795.36,36790.72,36795.36,36795.36,36790.72,36795.36,1,36795.36,0,0,,Click To Continue,Continue Button,2,object-1317,,Origin & authenticity,RAMA19_st_A6.mp3,st,,44
8,1720171784740,05/07/2024 09:29:44,1720178984740,2,05/07/2024 13:29:44,86579,59,task-8u1p,,38766358,280794906241041,11375923,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1600x900,1600x719,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_3,,Origin_authenticity_F,Origin_authenticity_F,2,Origin & authenticity,Screen 1,r5fdzm,1,response,2,23439.520000000004,36790.72,36807.36,23439.520000000004,36790.72,36807.36,1,23439.520000000004,13367.839999999997,0,ResponseProgress,Rating Scale,Rating Scale,5,object-4,,Origin & authenticity,RAMA19_st_A6.mp3,st,,45
9,1720171784741,05/07/2024 09:29:44,1720178984741,2,05/07/2024 13:29:44,86579,59,task-8u1p,,38766358,280794906241041,11375923,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1600x900,1600x719,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_3,,Origin_authenticity_F,Origin_authenticity_F,2,Origin & authenticity,Screen 1,r5fdzm,1,response,Ich weiß es nicht,35342.399999999994,36790.72,36807.380000000005,35342.399999999994,36790.72,36807.380000000005,1,35342.399999999994,1464.9800000000105,0,,Dropdown,Dropdown,7,object-6,,Origin & authenticity,RAMA19_st_A6.mp3,st,,45
10,1720171865084,05/07/2024 09:31:05,1720179065084,2,05/07/2024 13:31:05,86579,59,task-8u1p,,38766358,280794906241041,11375923,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1600x900,1600x719,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_3,,Origin_authenticity_F,Origin_authenticity_F,1,Paradigm check,Screen 1,1mw97n,1,response,continue,80356.89999999998,80340.26,80356.89999999998,80356.89999999998,80340.26,80356.89999999998,1,80356.89999999998,0,0,ResponseProgress,Click Response,Continue,5,object-1178,,Paradigm check,,,,46
11,1720171865092,05/07/2024 09:31:05,1720179065092,2,05/07/2024 13:31:05,86579,59,task-8u1p,,38766358,280794906241041,11375923,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1600x900,1600x719,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_3,,Origin_authenticity_F,Origin_authenticity_F,1,Paradigm check,Screen 1,1mw97n,1,response,"Nun der Text war immer der gleiche, er wurde unterschiedlich betont",16963.679999999993,80340.26,80356.89999999998,16963.679999999993,80340.26,80356.89999999998,1,16963.679999999993,63393.21999999999,0,,Text Entry,Text Entry,3,object-1145,,Paradigm check,,,,46
12,1720171865093,05/07/2024 09:31:05,1720179065093,2,05/07/2024 13:31:05,86579,59,task-8u1p,,38766358,280794906241041,11375923,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1600x900,1600x719,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_3,,Origin_authenticity_F,Origin_authenticity_F,1,Paradigm check,Screen 1,1mw97n,1,response,Die Bewertung der Aussage aufgrund des Dialektes war schwierig. ,55302.59999999999,80340.26,80356.89999999998,55302.59999999999,80340.26,80356.89999999998,1,55302.59999999999,25054.29999999999,0,,Text Entry,Text Entry,4,object-1146,,Paradigm check,,,,46
13,1720171871257,05/07/2024 09:31:11,1720179071257,2,05/07/2024 13:31:11,86579,59,task-8u1p,,38766358,280794906241041,11375923,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1600x900,1600x719,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_3,,Origin_authenticity_F,Origin_authenticity_F,1,Instructions3,Screen 1,d2amsh,1,continue,,6195.380000000005,6192.8399999999965,6195.380000000005,6195.380000000005,6192.8399999999965,6195.380000000005,1,6195.380000000005,0,0,,Click To Continue,Continue Button,2,object-1272,,Instructions3,,,,47
14,1720171871257,05/07/2024 09:31:11,1720179071257,2,05/07/2024 13:31:11,86579,59,task-8u1p,,38766358,280794906241041,11375923,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1600x900,1600x719,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_3,,Origin_authenticity_F,Origin_authenticity_F,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,
1,1720171860339,05/07/2024 09:31:00,1720179060339,2,05/07/2024 13:31:00,86579,59,task-8u1p,,38766398,280794906743809,11375957,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x720,1232x598,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_12,,Origin_authenticity_F,Origin_authenticity_F,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,
2,1720171884776,05/07/2024 09:31:24,1720179084776,2,05/07/2024 13:31:24,86579,59,task-8u1p,,38766398,280794906743809,11375957,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x720,1232x598,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_12,,Origin_authenticity_F,Origin_authenticity_F,1,Political level,Screen 1,ptfor7,1,continue,,24452.2,24438.3,24452.2,24452.2,24438.3,24452.2,1,24452.2,0,0,,Click To Continue,Continue Button,1,object-19,,Political level,,,,43
3,1720171884779,05/07/2024 09:31:24,1720179084779,2,05/07/2024 13:31:24,86579,59,task-8u1p,,38766398,280794906743809,11375957,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x720,1232x598,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_12,,Origin_authenticity_F,Origin_authenticity_F,1,Political level,Screen 1,ptfor7,1,response,sowohl national (z.B. im Bundestag) als auch regional (z.B. in einem Landtag) möglich,22837,24438.3,24454.7,22837,24438.3,24454.7,1,22837,1617.7000000000007,0,,Dropdown,Dropdown,6,object-18,,Political level,,,,43
