Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-rtb5,branch-r1zd,branch-m8ae,branch-yceh,checkpoint-fbue,checkpoint-7icl,checkpoint-7zea,checkpoint-yqmp,checkpoint-tf61,checkpoint-7zgv,checkpoint-ko3x,checkpoint-toq5,branch-3g7m,checkpoint-j7nf,checkpoint-ga9e,branch-l9tl,checkpoint-5iff,branch-req5,checkpoint-7gp2,counterbalance-xq3l,counterbalance-nimi,counterbalance-x3xi,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet,Store: Progress,Store: Audio Check 1,Store: Audio Check 2,Store: Audio Check Redirect
1,1719843673176,01/07/2024 14:21:13,1719850873176,2,01/07/2024 18:21:13,86579,59,task-7qjh,,38652987,280475315358931,11344289,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_1,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,
2,1719843674574,01/07/2024 14:21:14,1719850874574,2,01/07/2024 18:21:14,86579,59,task-7qjh,,38652987,280475315358931,11344289,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_1,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 1,nipj9h,1,info,audio started,1111.599999976158,1100.1,1111.599999976158,1111.599999976158,1100.1,1111.599999976158,1,1111.599999976158,0,0,,Audio Clip,Continue Button,2,object-89,Instructions1,,,,,
3,1719843675812,01/07/2024 14:21:15,1719850875812,2,01/07/2024 18:21:15,86579,59,task-7qjh,,38652987,280475315358931,11344289,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_1,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 1,nipj9h,1,response,continue,2349.8000000238417,2333.3999999999996,2349.8000000238417,2349.8000000238417,2333.3999999999996,2349.8000000238417,1,2349.8000000238417,0,0,,Click Response,Continue Button,4,object-4,Instructions1,,1,,,
4,1719843678001,01/07/2024 14:21:18,1719850878001,2,01/07/2024 18:21:18,86579,59,task-7qjh,,38652987,280475315358931,11344289,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_1,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 1,nipj9h,1,info,audio finished,4539.9000000476835,4533.5,4539.9000000476835,4539.9000000476835,4533.5,4539.9000000476835,1,4539.9000000476835,0,0,,Audio Clip,Continue Button,2,object-89,Instructions1,,1,,,
5,1719843679573,01/07/2024 14:21:19,1719850879573,2,01/07/2024 18:21:19,86579,59,task-7qjh,,38652987,280475315358931,11344289,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_1,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,y2f9hw,2,info,audio started,1577.8000000238417,1566.5999999999995,1577.8000000238417,1577.8000000238417,1566.5999999999995,1577.8000000238417,1,1577.8000000238417,0,0,,Audio Clip,Audio,3,object-94,Instructions1,,1,,,
6,1719843682995,01/07/2024 14:21:22,1719850882995,2,01/07/2024 18:21:22,86579,59,task-7qjh,,38652987,280475315358931,11344289,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_1,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,y2f9hw,2,info,audio finished,4999.9000000476835,4983.400000000001,4999.9000000476835,4999.9000000476835,4983.400000000001,4999.9000000476835,1,4999.9000000476835,0,0,,Audio Clip,Audio,3,object-94,Instructions1,,1,,,
7,1719843684242,01/07/2024 14:21:24,1719850884242,2,01/07/2024 18:21:24,86579,59,task-7qjh,,38652987,280475315358931,11344289,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_1,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,y2f9hw,2,response,continue,6246.500000071525,6233.400000000001,6246.500000071525,6246.500000071525,6233.400000000001,6246.500000071525,1,6246.500000071525,0,0,ResponseProgress,Click Response,Continue Button,2,object-93,Instructions1,,2,,,
8,1719843684244,01/07/2024 14:21:24,1719850884244,2,01/07/2024 18:21:24,86579,59,task-7qjh,,38652987,280475315358931,11344289,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_1,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,y2f9hw,2,response,Ja,3349.999999999999,6233.400000000001,6249.2,3349.999999999999,6233.400000000001,6249.2,1,3349.999999999999,2899.2000000000007,0,AudioCheck1,Dropdown,Dropdown,7,object-15,Instructions1,,2,Ja,,
9,1719843684245,01/07/2024 14:21:24,1719850884245,2,01/07/2024 18:21:24,86579,59,task-7qjh,,38652987,280475315358931,11344289,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_1,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,y2f9hw,2,response,Ja,5549.900000000001,6233.400000000001,6249.599999976158,5549.900000000001,6233.400000000001,6249.599999976158,1,5549.900000000001,699.6999999761574,0,AudioCheck2,Dropdown,Dropdown,8,object-16,Instructions1,,2,Ja,Ja,
10,1719843684247,01/07/2024 14:21:24,1719850884247,2,01/07/2024 18:21:24,86579,59,task-7qjh,,38652987,280475315358931,11344289,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_1,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 3,17uzn1,3,timedOut,,18.600000071524846,16.599999999998545,18.600000071524846,18.600000071524846,16.599999999998545,18.600000071524846,1,18.600000071524846,0,0,,Time Limit,screen,0,screen,Instructions1,,2,Ja,Ja,2
11,1719843684248,01/07/2024 14:21:24,1719850884248,2,01/07/2024 18:21:24,86579,59,task-7qjh,,38652987,280475315358931,11344289,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_1,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,
1,1719927055651,02/07/2024 13:30:55,1719934255651,2,02/07/2024 17:30:55,86579,59,task-7qjh,,38683109,280560572503237,11356389,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1710x1107,1554x788,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_6,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,
2,1719927063709,02/07/2024 13:31:03,1719934263709,2,02/07/2024 17:31:03,86579,59,task-7qjh,,38683109,280560572503237,11356389,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1710x1107,1554x788,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_6,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 1,nipj9h,1,info,audio started,7966.5,7949.9,7966.5,7966.5,7949.9,7966.5,1,7966.5,0,0,,Audio Clip,Continue Button,2,object-89,Instructions1,,,,,
3,1719927067131,02/07/2024 13:31:07,1719934267131,2,02/07/2024 17:31:07,86579,59,task-7qjh,,38683109,280560572503237,11356389,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1710x1107,1554x788,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_6,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 1,nipj9h,1,info,audio finished,11391.5,11382.9,11391.5,11391.5,11382.9,11391.5,1,11391.5,0,0,,Audio Clip,Continue Button,2,object-89,Instructions1,,,,,
4,1719927069805,02/07/2024 13:31:09,1719934269805,2,02/07/2024 17:31:09,86579,59,task-7qjh,,38683109,280560572503237,11356389,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1710x1107,1554x788,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_6,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 1,nipj9h,1,response,continue,14064.60000000149,14049.9,14064.60000000149,14064.60000000149,14049.9,14064.60000000149,1,14064.60000000149,0,0,,Click Response,Continue Button,4,object-4,Instructions1,,1,,,
5,1719927078066,02/07/2024 13:31:18,1719934278066,2,02/07/2024 17:31:18,86579,59,task-7qjh,,38683109,280560572503237,11356389,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1710x1107,1554x788,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_6,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,y2f9hw,2,response,continue,8271.900000000745,8266.800000000001,8271.900000000745,8271.900000000745,8266.800000000001,8271.900000000745,1,8271.900000000745,0,0,ResponseProgress,Click Response,Continue Button,2,object-93,Instructions1,,2,,,
6,1719927078069,02/07/2024 13:31:18,1719934278069,2,02/07/2024 17:31:18,86579,59,task-7qjh,,38683109,280560572503237,11356389,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1710x1107,1554x788,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_6,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,y2f9hw,2,response,Ja,3800.1000000000004,8266.800000000001,8279.6,3800.1000000000004,8266.800000000001,8279.6,1,3800.1000000000004,4479.5,0,AudioCheck1,Dropdown,Dropdown,7,object-15,Instructions1,,2,Ja,,
7,1719927078069,02/07/2024 13:31:18,1719934278069,2,02/07/2024 17:31:18,86579,59,task-7qjh,,38683109,280560572503237,11356389,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1710x1107,1554x788,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_6,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,y2f9hw,2,response,Ja,6483.4,8266.800000000001,8280.000000002236,6483.4,8266.800000000001,8280.000000002236,1,6483.4,1796.600000002236,0,AudioCheck2,Dropdown,Dropdown,8,object-16,Instructions1,,2,Ja,Ja,
8,1719927078075,02/07/2024 13:31:18,1719934278075,2,02/07/2024 17:31:18,86579,59,task-7qjh,,38683109,280560572503237,11356389,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1710x1107,1554x788,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_6,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 3,17uzn1,3,timedOut,,18.60000000074433,16.5,18.60000000074433,18.60000000074433,16.5,18.60000000074433,1,18.60000000074433,0,0,,Time Limit,screen,0,screen,Instructions1,,2,Ja,Ja,2
9,1719927078076,02/07/2024 13:31:18,1719934278076,2,02/07/2024 17:31:18,86579,59,task-7qjh,,38683109,280560572503237,11356389,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1710x1107,1554x788,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_6,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,
1,1719929414189,02/07/2024 14:10:14,1719936614189,2,02/07/2024 18:10:14,86579,59,task-7qjh,,38686698,280560572525740,11356813,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x900,1600x725,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_2,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,
2,1719929420361,02/07/2024 14:10:20,1719936620361,2,02/07/2024 18:10:20,86579,59,task-7qjh,,38686698,280560572525740,11356813,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x900,1600x725,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_2,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 1,nipj9h,1,info,audio started,5479.800000000001,5463.200000000001,5479.800000000001,5479.800000000001,5463.200000000001,5479.800000000001,1,5479.800000000001,0,0,,Audio Clip,Continue Button,2,object-89,Instructions1,,,,,
3,1719929422683,02/07/2024 14:10:22,1719936622683,2,02/07/2024 18:10:22,86579,59,task-7qjh,,38686698,280560572525740,11356813,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x900,1600x725,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_2,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 1,nipj9h,1,response,continue,7795.1,7778.5,7795.1,7795.1,7778.5,7795.1,1,7795.1,0,0,,Click Response,Continue Button,4,object-4,Instructions1,,1,,,
4,1719929423780,02/07/2024 14:10:23,1719936623780,2,02/07/2024 18:10:23,86579,59,task-7qjh,,38686698,280560572525740,11356813,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x900,1600x725,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_2,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 1,nipj9h,1,info,audio finished,8901.50000000596,8894.6,8901.50000000596,8901.50000000596,8894.6,8901.50000000596,1,8901.50000000596,0,0,,Audio Clip,Continue Button,2,object-89,Instructions1,,1,,,
5,1719929431072,02/07/2024 14:10:31,1719936631072,2,02/07/2024 18:10:31,86579,59,task-7qjh,,38686698,280560572525740,11356813,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x900,1600x725,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_2,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,y2f9hw,2,response,continue,7294.600000000002,7277.9000000000015,7294.600000000002,7294.600000000002,7277.9000000000015,7294.600000000002,1,7294.600000000002,0,0,ResponseProgress,Click Response,Continue Button,2,object-93,Instructions1,,2,,,
6,1719929431082,02/07/2024 14:10:31,1719936631082,2,02/07/2024 18:10:31,86579,59,task-7qjh,,38686698,280560572525740,11356813,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x900,1600x725,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_2,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,y2f9hw,2,response,Ja,3896.8999999999996,7277.9000000000015,7294.600000000002,3896.8999999999996,7277.9000000000015,7294.600000000002,1,3896.8999999999996,3397.7000000000025,0,AudioCheck1,Dropdown,Dropdown,7,object-15,Instructions1,,2,Ja,,
7,1719929431084,02/07/2024 14:10:31,1719936631084,2,02/07/2024 18:10:31,86579,59,task-7qjh,,38686698,280560572525740,11356813,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x900,1600x725,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_2,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,y2f9hw,2,response,Ja,6412.200000000001,7277.9000000000015,7294.600000000002,6412.200000000001,7277.9000000000015,7294.600000000002,1,6412.200000000001,882.4000000000015,0,AudioCheck2,Dropdown,Dropdown,8,object-16,Instructions1,,2,Ja,Ja,
8,1719929431100,02/07/2024 14:10:31,1719936631100,2,02/07/2024 18:10:31,86579,59,task-7qjh,,38686698,280560572525740,11356813,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x900,1600x725,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_2,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 3,17uzn1,3,timedOut,,33.39999999999418,16.69999999999709,33.39999999999418,33.39999999999418,16.69999999999709,33.39999999999418,1,33.39999999999418,0,0,,Time Limit,screen,0,screen,Instructions1,,2,Ja,Ja,2
9,1719929431105,02/07/2024 14:10:31,1719936631105,2,02/07/2024 18:10:31,86579,59,task-7qjh,,38686698,280560572525740,11356813,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x900,1600x725,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_2,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,
1,1719928786260,02/07/2024 13:59:46,1719935986260,2,02/07/2024 17:59:46,86579,59,task-7qjh,,38686084,280560572376142,11356815,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1600x900,1600x775,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_9,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,
2,1719928791978,02/07/2024 13:59:51,1719935991978,2,02/07/2024 17:59:51,86579,59,task-7qjh,,38686084,280560572376142,11356815,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1600x900,1600x775,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_9,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 1,nipj9h,1,info,audio started,5503,5498.58,5503,5503,5498.58,5503,1,5503,0,0,,Audio Clip,Continue Button,2,object-89,Instructions1,,,,,
3,1719928795584,02/07/2024 13:59:55,1719935995584,2,02/07/2024 17:59:55,86579,59,task-7qjh,,38686084,280560572376142,11356815,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1600x900,1600x775,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_9,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 1,nipj9h,1,info,audio finished,9110,9097.64,9110,9110,9097.64,9110,1,9110,0,0,,Audio Clip,Continue Button,2,object-89,Instructions1,,,,,
4,1719928799819,02/07/2024 13:59:59,1719935999819,2,02/07/2024 17:59:59,86579,59,task-7qjh,,38686084,280560572376142,11356815,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1600x900,1600x775,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_9,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 1,nipj9h,1,response,continue,13344,13329.88,13344,13344,13329.88,13344,1,13344,0,0,,Click Response,Continue Button,4,object-4,Instructions1,,1,,,
5,1719928806149,02/07/2024 14:00:06,1719936006149,2,02/07/2024 18:00:06,86579,59,task-7qjh,,38686084,280560572376142,11356815,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1600x900,1600x775,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_9,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,y2f9hw,2,info,audio started,6345.120000000001,6331.700000000003,6345.120000000001,6345.120000000001,6331.700000000003,6345.120000000001,1,6345.120000000001,0,0,,Audio Clip,Audio,3,object-94,Instructions1,,1,,,
6,1719928809583,02/07/2024 14:00:09,1719936009583,2,02/07/2024 18:00:09,86579,59,task-7qjh,,38686084,280560572376142,11356815,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1600x900,1600x775,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_9,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,y2f9hw,2,info,audio finished,9779.12,9764.160000000002,9779.12,9779.12,9764.160000000002,9779.12,1,9779.12,0,0,,Audio Clip,Audio,3,object-94,Instructions1,,1,,,
7,1719928816219,02/07/2024 14:00:16,1719936016219,2,02/07/2024 18:00:16,86579,59,task-7qjh,,38686084,280560572376142,11356815,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1600x900,1600x775,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_9,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,y2f9hw,2,response,continue,16414.120000000003,16412.440000000002,16414.120000000003,16414.120000000003,16412.440000000002,16414.120000000003,1,16414.120000000003,0,0,ResponseProgress,Click Response,Continue Button,2,object-93,Instructions1,,2,,,
8,1719928816221,02/07/2024 14:00:16,1719936016221,2,02/07/2024 18:00:16,86579,59,task-7qjh,,38686084,280560572376142,11356815,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1600x900,1600x775,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_9,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,y2f9hw,2,response,Ja,11996.9,16412.440000000002,16416.120000000003,11996.9,16412.440000000002,16416.120000000003,1,11996.9,4419.220000000003,0,AudioCheck1,Dropdown,Dropdown,7,object-15,Instructions1,,2,Ja,,
9,1719928816222,02/07/2024 14:00:16,1719936016222,2,02/07/2024 18:00:16,86579,59,task-7qjh,,38686084,280560572376142,11356815,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1600x900,1600x775,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_9,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,y2f9hw,2,response,Ja,15012.800000000001,16412.440000000002,16417.120000000003,15012.800000000001,16412.440000000002,16417.120000000003,1,15012.800000000001,1404.3200000000015,0,AudioCheck2,Dropdown,Dropdown,8,object-16,Instructions1,,2,Ja,Ja,
10,1719928816235,02/07/2024 14:00:16,1719936016235,2,02/07/2024 18:00:16,86579,59,task-7qjh,,38686084,280560572376142,11356815,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1600x900,1600x775,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_9,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 3,17uzn1,3,timedOut,,17.68000000000029,16.659999999999854,17.68000000000029,17.68000000000029,16.659999999999854,17.68000000000029,1,17.68000000000029,0,0,,Time Limit,screen,0,screen,Instructions1,,2,Ja,Ja,2
11,1719928816235,02/07/2024 14:00:16,1719936016235,2,02/07/2024 18:00:16,86579,59,task-7qjh,,38686084,280560572376142,11356815,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1600x900,1600x775,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_9,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,
1,1719929646852,02/07/2024 14:14:06,1719936846852,2,02/07/2024 18:14:06,86579,59,task-7qjh,,38686916,280560572413097,11356966,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_8,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,
